feature,importance
cat__route_PHX_ORD,9.74903788159383e-06
cat__route_LAS_ATL,9.714099136845358e-06
cat__route_JFK_JAX,9.665433482895487e-06
cat__Dest_AGS,9.64505827049788e-06
cat__route_DTW_MCO,9.60114569800212e-06
cat__route_JFK_AUS,9.591449905354447e-06
cat__route_CLT_MCO,9.560476981387584e-06
cat__route_LGA_CLT,9.54923481340261e-06
cat__route_DTW_RDU,9.542787463085263e-06
cat__route_LAX_BOI,9.522238396894427e-06
cat__Dest_SRQ,9.51838129391642e-06
cat__route_IAH_ATL,9.50360968467404e-06
cat__route_LAX_PDX,9.47679503831661e-06
cat__Dest_ALB,9.471764910143163e-06
cat__route_DFW_ABI,9.428590499484027e-06
cat__route_MCO_IND,9.407473210426436e-06
cat__route_ORD_FLL,9.392207884214047e-06
cat__route_LAS_MCI,9.386949912554021e-06
cat__route_DFW_AEX,9.383141784632075e-06
cat__Dest_ICT,9.372979287103199e-06
cat__route_MIA_LAX,9.365733077590176e-06
cat__Dest_SBN,9.36155263488365e-06
cat__Dest_TUS,9.330828866063742e-06
cat__Dest_BTV,9.32908285037285e-06
cat__Dest_CID,9.31480489540929e-06
cat__route_DEN_SAT,9.311988356440292e-06
cat__route_LAX_MIA,9.3094431365443e-06
cat__route_MCO_CLT,9.280638976717699e-06
cat__route_DCA_CVG,9.273749217067983e-06
cat__route_ATL_LAX,9.221060093126723e-06
cat__route_ATL_BOS,9.202998428944731e-06
cat__route_SEA_BLI,9.190353817237736e-06
cat__route_MCO_MSP,9.186703228515587e-06
cat__Dest_FAT,9.168763623490063e-06
cat__route_ATL_BMI,9.158677959877568e-06
cat__route_MSP_MCO,9.153087866539252e-06
cat__route_LAX_MCO,9.136079511462473e-06
cat__route_MCO_SLC,9.127091540634088e-06
cat__route_ATL_IND,9.111101826051695e-06
cat__route_CLT_DTW,9.073633281146631e-06
cat__route_DEN_TPA,9.053063704311946e-06
cat__route_EWR_SAN,9.009872616767534e-06
cat__route_SFO_BOI,8.99798694350805e-06
cat__route_ATL_BDL,8.984090479424297e-06
cat__route_DFW_GGG,8.978604206217769e-06
cat__route_SFO_RNO,8.976515818472749e-06
cat__route_JFK_LAS,8.974477824901481e-06
cat__route_CLT_LGA,8.96082581099406e-06
cat__route_JFK_IND,8.922446449920775e-06
cat__route_EWR_DEN,8.92038902471548e-06
cat__Dest_EUG,8.918430351347872e-06
cat__route_MSP_EWR,8.863031826246213e-06
cat__Dest_BZN,8.848057019316397e-06
cat__route_EWR_SEA,8.791332478967761e-06
cat__route_BOS_BNA,8.779462996724644e-06
cat__route_DTW_PHX,8.766766445017691e-06
cat__route_JFK_MSY,8.736633742137878e-06
cat__route_PHX_DEN,8.721412966975168e-06
cat__route_DCA_IAH,8.641174176450266e-06
cat__route_BOS_BWI,8.639066537334158e-06
cat__route_PHX_PHL,8.63432798970585e-06
cat__Dest_LAR,8.626538738522003e-06
cat__route_SEA_OAK,8.602375637113062e-06
cat__route_MCO_LAX,8.578197049522412e-06
cat__route_LAS_FAT,8.533110478750161e-06
cat__route_BOS_MIA,8.493083419924127e-06
cat__route_ATL_TLH,8.488429342769005e-06
cat__route_JFK_CHS,8.484604257888667e-06
cat__route_ATL_TRI,8.439298193950038e-06
cat__route_LAS_LGB,8.42717992620356e-06
cat__route_LAX_AUS,8.389008157629248e-06
cat__route_SEA_DEN,8.378020444499804e-06
cat__route_DFW_SEA,8.367627066857645e-06
cat__route_LAS_BOS,8.361909432524286e-06
cat__route_ATL_EYW,8.301481989163287e-06
cat__route_IAH_MCO,8.276730049173067e-06
cat__route_DEN_PHL,8.274441311737681e-06
cat__Dest_BIS,8.258719079136934e-06
cat__route_DFW_SLC,8.255350984226325e-06
cat__route_SFO_PHX,8.224212711458917e-06
cat__route_MSP_ATL,8.214269874808132e-06
cat__route_ATL_PBI,8.201264887328773e-06
cat__Dest_LIT,8.169000681893557e-06
cat__Dest_EGE,8.166637531237093e-06
cat__route_IAH_LAS,8.143554366016916e-06
